time	Satellite	SVclockBias	SVclockDrift	SVclockDriftRate	IODE	Crs	DeltaN	M0	Cuc	Eccentricity	Cus	sqrtA	Toe	Cic	Omega0	Cis	Io	Crc	omega	OmegaDot	IDOT	CodesL2	GPSWeek	L2Pflag	SVacc	health	TGD	IODC	TransTime	FitIntvl
2021-03-19 06:00:00	QZSS03	-1.947395503521e-06	-5.684341886080999e-13	0.0	53.0	-782.1875	2.375098932404e-09	2.241818238511	-2.388283610344e-05	0.07449353730772	2.868473529816e-07	6493.243501663	453600.0	8.009374141693e-07	-2.858406864439	-5.196779966354e-07	0.7128469546512	190.0	-1.572317210077	-2.624752188607e-09	-1.892935991239e-11	2.0	2149.0	0.0	2.8	0.0	0.0	821.0	450006.0	0.0
2021-03-19 07:00:00	QZSS03	-1.94925814867e-06	-5.684341886080999e-13	0.0	57.0	-865.40625	2.197234380774e-09	2.504426224045	-2.568587660789e-05	0.07449954515323	8.381903171539e-08	6493.22611618	457200.0	-4.023313522339e-07	-2.858408222027	9.313225746155e-09	0.7128491709721	208.65625	-1.572387589603	-2.125802833935e-09	-3.982308736286e-10	2.0	2149.0	0.0	2.8	0.0	0.0	825.0	453606.0	0.0
2021-03-19 08:00:00	QZSS03	-1.951586455107e-06	-5.684341886080999e-13	0.0	61.0	-823.78125	2.151875348531e-09	2.766944516608	-2.462230622768e-05	0.07449473347515	1.164153218269e-06	6493.237426758	460800.0	-1.639127731323e-07	-2.858417248232	-2.98023223877e-07	0.7128478089954	163.0	-1.572360559266	-2.226164157244e-09	-3.696582548929e-10	2.0	2149.0	0.0	2.8	0.0	0.0	829.0	457206.0	0.0
2021-03-19 09:00:00	QZSS03	-1.952983438969e-06	-4.547473508865e-13	0.0	65.0	-759.59375	1.841862435249e-09	3.029448298487	-2.310425043106e-05	0.07448090182152	4.833564162254e-06	6493.267702103	464400.0	2.868473529816e-07	-2.858428391279	-1.862645149231e-09	0.7128466620676	1.96875	-1.572320974165	-2.324025376414e-09	-1.982225424788e-10	2.0	2149.0	0.0	2.8	0.0	0.0	833.0	460806.0	0.0
2021-03-19 10:00:00	QZSS03	-1.954846084118e-06	-4.547473508865e-13	0.0	69.0	-761.9375	1.453989135912e-09	-2.991199787432	-2.314895391464e-05	0.07446766388603	8.458271622658e-06	6493.295852661	468000.0	3.166496753693e-07	-2.858437712993	1.713633537292e-07	0.7128461003071	-163.5	-1.572321876786	-2.329382742427e-09	-1.375057276655e-10	2.0	2149.0	0.0	2.8	0.0	0.0	837.0	464406.0	0.0
2021-03-19 11:00:00	QZSS03	-1.957174390554e-06	-4.547473508865e-13	0.0	73.0	-777.53125	1.109689080147e-09	-2.728659529153	-2.336129546165e-05	0.07446443173103	9.25175845623e-06	6493.302436829	471600.0	-8.177012205124e-07	-2.858453165796	8.940696716309e-07	0.712846941485	-207.875	-1.572324381302	-2.077586539819e-09	2.996553389905e-10	2.0	2149.0	0.0	2.8	0.0	0.0	841.0	468006.0	0.0
2021-03-19 12:00:00	QZSS03	-1.959502696991e-06	-4.547473508865e-13	0.0	77.0	-698.09375	4.532331646948e-10	-2.46618444095	-2.11987644434e-05	0.07447291933931	8.074566721916e-06	6493.280544281	475200.0	-3.907829523087e-06	-2.858476471544	-2.384185791016e-07	0.712852673198	-152.8125	-1.572253571678	-1.02397122394e-09	1.120046654439e-09	2.0	2149.0	0.0	2.8	0.0	0.0	845.0	471606.0	0.0
2021-03-19 13:00:00	QZSS03	-1.962762326002e-06	-4.547473508865e-13	0.0	81.0	-523.8125	-1.146476326769e-10	-2.203788401524	-1.683831214905e-05	0.07448571152054	7.627531886101e-06	6493.24313736	478800.0	-3.881752490997e-06	-2.858491106577	-3.963708877563e-06	0.712860709007	-115.625	-1.572104411088	1.67506977338e-10	1.341127291906e-09	2.0	2149.0	0.0	2.8	0.0	0.0	849.0	475206.0	0.0
2021-03-19 14:00:00	QZSS03	-1.966021955013e-06	-5.684341886080999e-13	0.0	85.0	-364.15625	6.107397254753001e-11	-1.941400927484	-1.283548772335e-05	0.07449442788493	8.611008524895e-06	6493.210956573	482400.0	-9.872019290924e-08	-2.858490961748	-4.878267645836e-06	0.7128632939833	-145.09375	-1.571952873255	3.739441477033e-10	8.153911071697e-10	2.0	2149.0	0.0	2.8	0.0	0.0	853.0	478806.0	0.0
2021-03-19 15:00:00	QZSS03	-1.968815922737e-06	-5.684341886080999e-13	0.0	89.0	-273.3125	1.166834317619e-09	-1.678948131226	-1.016072928905e-05	0.07449775340501	9.465962648392e-06	6493.19420433	486000.0	1.851469278336e-06	-2.858485206628	-1.611188054085e-06	0.7128550943274	-181.3125	-1.571868361941	-8.328918361453e-10	1.103617398666e-10	2.0	2149.0	0.0	2.8	0.0	0.0	857.0	482406.0	0.0
2021-03-19 16:00:00	QZSS03	-1.970678567886e-06	-5.684341886080999e-13	0.0	93.0	-300.84375	1.8215044444e-09	-1.416370707514	-1.040101051331e-05	0.07449582673144	8.923932909966e-06	6493.200586319	489600.0	1.11386179924e-06	-2.858488264127	4.023313522339e-07	0.7128475339668	-160.15625	-1.571905025594	-1.807932450501e-09	-1.510777215649e-10	2.0	2149.0	0.0	2.8	0.0	0.0	861.0	486006.0	0.0
2021-03-19 17:00:00	QZSS03	-1.972075551748e-06	-5.684341886080999e-13	0.0	97.0	-263.0	2.559035165515e-09	-1.153714129693	-8.925795555115e-06	0.07449712487869	6.994232535362e-06	6493.221084595	493200.0	-6.724148988724e-07	-2.85849949056	8.381903171539e-08	0.7128377280269	-77.34375	-1.572015001923	-3.096914713214e-09	-3.571577341961e-11	2.0	2149.0	0.0	2.8	0.0	0.0	865.0	489606.0	0.0
2021-03-19 18:00:00	QZSS03	-1.97347253561e-06	-5.684341886080999e-13	0.0	101.0	-210.90625	2.582607575972e-09	-0.8910733630908	-7.428228855133e-06	0.0745000456227	5.574896931648e-06	6493.240812302	496800.0	-3.483146429062e-07	-2.858512814818	-5.997717380524e-07	0.712835780883	-18.8125	-1.572110457328	-3.390498370723e-09	1.557207721095e-10	2.0	2149.0	0.0	2.8	0.0	0.0	869.0	493206.0	0.0
2021-03-19 19:00:00	QZSS03	-1.975335180759e-06	-5.684341886080999e-13	0.0	105.0	-174.0625	2.301881596894e-09	-0.6284853697955	-6.426125764847e-06	0.07450278231408	5.161389708519e-06	6493.25252533	500400.0	-2.421438694e-08	-2.858522334026	-1.061707735062e-07	0.7128374456837	-4.4375	-1.57215755305	-3.131201855697e-09	1.117903708034e-10	2.0	2149.0	0.0	2.8	0.0	0.0	873.0	496806.0	0.0
2021-03-19 20:00:00	QZSS03	-1.976732164621e-06	-5.684341886080999e-13	0.0	109.0	-185.03125	2.20116311585e-09	-0.365951399139	-6.705522537231e-06	0.07450174819678	4.922971129417e-06	6493.249507904	504000.0	-3.762543201447e-07	-2.858530548311	6.146728992462e-08	0.7128383980434	3.0	-1.572151904723	-2.941908256573e-09	-6.000249934494e-11	2.0	2149.0	0.0	2.8	0.0	0.0	877.0	500406.0	0.0
2021-03-19 21:00:00	QZSS03	-1.978594809771e-06	-5.684341886080999e-13	0.0	113.0	-212.5625	2.34152610539e-09	-0.1034285642149	-7.465481758118e-06	0.07449618785176	3.673136234283e-06	6493.233678818	507600.0	-3.278255462646e-07	-2.858541268575	9.313225746155e-09	0.7128382283449	47.1875	-1.572131719379	-2.960123301017e-09	-6.071681481333001e-11	2.0	2149.0	0.0	2.8	0.0	0.0	881.0	504006.0	0.0
2021-03-19 23:00:00	QZSS03	-1.981854438782e-06	-5.684341886080999e-13	0.0	121.0	-183.96875	2.571892843946e-09	0.4216861275713	-6.739050149918e-06	0.07448500976898	1.046806573868e-06	6493.202367783	514800.0	-4.582107067108e-07	-2.858562827599	-1.210719347e-07	0.7128376929169	142.28125	-1.572152757604	-2.90762111409e-09	-5.535944880039e-11	2.0	2149.0	0.0	2.8	0.0	0.0	889.0	511686.0	0.0
2021-03-20 00:00:00	QZSS03	-1.982785761356e-06	-5.684341886080999e-13	0.0	125.0	-192.8125	1.944009547229e-09	0.6842191517198	-7.139518857002e-06	0.07448641234078	7.655471563339e-07	6493.207920074	518400.0	-1.430511474609e-06	-2.858582492143	-1.553446054459e-06	0.7128420611903	148.25	-1.572130587081	-2.02151277555e-09	5.021637742797e-10	2.0	2149.0	0.0	2.8	0.0	0.0	893.0	514806.0	0.0
2021-03-19 00:00:00	QZSS07	-1.536682248116e-08	0.0	0.0	29.0	-292.84375	0.0	-1.031819346595	-9.713694453239e-06	0.0001331978710368	6.536021828651e-06	6493.424846649	432000.0	-1.158565282822e-06	0.3840974291425	-4.936009645462e-07	0.001255025716859	-196.1875	2.951129405014	1.158619689732e-09	0.0	2.0	2149.0	0.0	2.8	0.0	-6.053596735001e-09	797.0	431976.0	0.0
2021-03-19 01:00:00	QZSS07	-1.583248376846e-08	0.0	0.0	33.0	-299.3125	0.0	-0.7659752253484	-9.922310709953e-06	0.0001336464192718	6.614252924919e-06	6493.426372528	435600.0	-8.177012205124e-07	0.3837074941802	-5.662441253662e-07	0.001255422167658	-198.40625	2.948191874288	1.150047904111e-09	0.0	2.0	2149.0	0.0	2.8	0.0	-6.053596735001e-09	801.0	432006.0	0.0
2021-03-19 02:00:00	QZSS07	-1.490116119385e-08	0.0	0.0	37.0	-337.375	0.0	-0.488059946753	-1.112557947636e-05	0.0001365961506963	6.688758730888e-06	6493.43516922	439200.0	-9.555369615555e-07	0.383817268627	-7.115304470062e-07	0.001255144213223	-200.71875	2.932682691217	1.095045613045e-09	0.0	2.0	2149.0	0.0	2.8	0.0	-6.053596735001e-09	805.0	435606.0	0.0
2021-03-19 03:00:00	QZSS07	-1.396983861923e-08	0.0	0.0	41.0	-385.5	0.0	-0.2130738938972	-1.263804733753e-05	0.0001413318095729	5.980953574181e-06	6493.447450638	442800.0	-1.026317477226e-06	0.3839983515527	-1.518055796623e-06	0.001254096763878	-178.1875	2.920029839604	1.016470911522e-09	0.0	2.0	2149.0	0.0	2.8	0.0	-5.587935447693e-09	809.0	439206.0	0.0
2021-03-19 04:00:00	QZSS07	-1.303851604462e-08	0.0	0.0	45.0	-409.125	0.0	0.05193093808059	-1.338496804237e-05	0.0001450933050364	4.960224032402e-06	6493.45665741	446400.0	-1.136213541031e-07	0.3840500964281	-2.637505531311e-06	0.001252518275271	-146.0625	2.91748593332	9.593256740507e-10	0.0	2.0	2149.0	0.0	2.8	0.0	-5.587935447693e-09	813.0	442806.0	0.0
2021-03-19 05:00:00	QZSS07	-1.350417733192e-08	0.0	0.0	49.0	-411.15625	0.0	0.3144172571065	-1.34501606226e-05	0.0001455135643482	4.781410098076e-06	6493.457643509	450000.0	1.925975084305e-06	0.3840526594605	-2.85916030407e-06	0.001250519929175	-141.875	2.917508983057	9.593256740507e-10	0.0	2.0	2149.0	0.0	2.8	0.0	-5.587935447693e-09	817.0	446406.0	0.0
2021-03-19 06:00:00	QZSS07	-1.396983861923e-08	0.0	0.0	53.0	-424.8125	0.0	0.5856746375281	-1.384131610394e-05	0.0001429885160178	5.543231964111e-06	6493.45075798	453600.0	3.935769200325e-06	0.3840246343389	-1.253560185432e-06	0.001247836937417	-168.4375	2.908792064259	1.015399438319e-09	0.0	2.0	2149.0	0.0	2.8	0.0	-5.587935447693e-09	821.0	450006.0	0.0
2021-03-19 07:00:00	QZSS07	-1.396983861923e-08	0.0	0.0	57.0	-455.40625	0.0	0.8645974424339	-1.472234725952e-05	0.0001403127098456	6.157904863358e-06	6493.442138672	457200.0	4.265457391739e-06	0.3835792796509	1.681968569756e-06	0.001244166475956	-189.875	2.892828305728	1.085045196488e-09	0.0	2.0	2149.0	0.0	2.8	0.0	-5.587935447693e-09	825.0	453606.0	0.0
2021-03-19 08:00:00	QZSS07	-1.350417733192e-08	0.0	0.0	61.0	-465.21875	0.0	1.13211854471	-1.497380435467e-05	0.0001397537998855	6.185844540596e-06	6493.439983368	460800.0	2.285465598106e-06	0.3820400733197	4.153698682785e-06	0.001239787962145	-191.15625	2.88936098946	1.107188976008e-09	0.0	2.0	2149.0	0.0	2.8	0.0	-5.587935447693e-09	829.0	457206.0	0.0
2021-03-19 09:00:00	QZSS07	-1.303851604462e-08	0.0	0.0	65.0	-439.15625	0.0	1.374382303442	-1.415424048901e-05	0.0001405961811543	6.575137376785e-06	6493.447198868	464400.0	-8.773058652878e-07	0.3790110516973	4.487112164497e-06	0.001235763474509	-203.84375	2.91264048239	1.061115628297e-09	0.0	2.0	2149.0	0.0	2.8	0.0	-5.587935447693e-09	833.0	460806.0	0.0
2021-03-19 10:00:00	QZSS07	-1.257285475731e-08	0.0	0.0	69.0	-414.59375	0.0	1.604260057059	-1.339241862297e-05	0.0001409479882568	7.724389433861e-06	6493.458415985	468000.0	-3.185123205185e-06	0.3749026964307	2.594664692879e-06	0.001233368677613	-241.25	2.949383895049	9.857553463812e-10	0.0	2.0	2149.0	0.0	2.8	0.0	-5.587935447693e-09	837.0	464406.0	0.0
2021-03-19 11:00:00	QZSS07	-1.257285475731e-08	0.0	0.0	73.0	-414.15625	0.0	1.84687333179	-1.337938010693e-05	0.0001405588118359	8.54954123497e-06	6493.46529007	471600.0	-3.417953848839e-06	0.3708307985455	1.676380634308e-08	0.001233147776983	-267.65625	2.973353921886	9.414677873409e-10	0.0	2.0	2149.0	0.0	2.8	0.0	-5.587935447693e-09	841.0	468006.0	0.0
2021-03-19 12:00:00	QZSS07	-1.257285475731e-08	1.1368683772160001e-13	0.0	77.0	-411.1875	0.0	2.113259578292	-1.329928636551e-05	0.0001408804673702	8.327886462212e-06	6493.463764191	475200.0	-2.102926373482e-06	0.3678747443511	-1.536682248116e-06	0.001234493661616	-260.125	2.972434697311	9.543254657719e-10	0.0	2.0	2149.0	0.0	2.8	0.0	-5.587935447693e-09	845.0	471606.0	0.0
2021-03-19 13:00:00	QZSS07	-1.210719347e-08	1.1368683772160001e-13	0.0	81.0	-375.5	0.0	2.397660989461	-1.22282654047e-05	0.0001434562727809	7.623806595802e-06	6493.45394516	478800.0	-7.152557373047e-07	0.3663805607867	-1.654028892517e-06	0.00123615846239	-236.71875	2.952039363466	1.025757012611e-09	0.0	2.0	2149.0	0.0	2.8	0.0	-5.587935447693e-09	849.0	475206.0	0.0
2021-03-19 14:00:00	QZSS07	-1.257285475731e-08	1.1368683772160001e-13	0.0	85.0	-327.9375	0.0	2.677964007836	-1.07791274786e-05	0.0001471708528697	7.553026080132e-06	6493.442932129	482400.0	-1.508742570877e-07	0.3659397981986	-1.192092895508e-06	0.001237173727537	-234.4375	2.934690591631	1.102545925463e-09	0.0	2.0	2149.0	0.0	2.8	0.0	-5.587935447693e-09	853.0	478806.0	0.0
2021-03-19 15:00:00	QZSS07	-1.396983861923e-08	0.0	0.0	89.0	-279.375	0.0	2.953345976063	-9.458512067795e-06	0.0001515179174021	8.009374141693e-06	6493.431419373	486000.0	-1.136213541031e-07	0.3659138065331	-1.110136508942e-06	0.001237292223902	-250.21875	2.921850400191	1.204693037443e-09	0.0	2.0	2149.0	0.0	2.8	0.0	-5.587935447693e-09	857.0	482406.0	0.0
2021-03-19 16:00:00	QZSS07	-1.396983861923e-08	0.0	0.0	93.0	-327.375	0.0	-3.074854636564	-1.063197851181e-05	0.0001453565200791	6.811693310738e-06	6493.446540833	489600.0	2.402812242508e-07	0.3659289126252	-1.454725861549e-06	0.001236765573393	-202.3125	2.92936430001	1.045043530258e-09	0.0	2.0	2149.0	0.0	2.8	0.0	-5.587935447693e-09	861.0	486006.0	0.0
2021-03-19 17:00:00	QZSS07	-1.350417733192e-08	0.0	0.0	97.0	-308.1875	0.0	-2.809595533331	-1.017190515995e-05	0.0001477281330153	7.094815373421e-06	6493.44112587	493200.0	1.231208443642e-06	0.3659339143421	-1.473352313042e-06	0.001235802973297	-225.6875	2.926615593972	1.145404853567e-09	0.0	2.0	2149.0	0.0	2.8	0.0	-5.587935447693e-09	865.0	489606.0	0.0
2021-03-19 18:00:00	QZSS07	-1.303851604462e-08	0.0	0.0	101.0	-281.21875	0.0	-2.529592405849	-9.344890713692e-06	0.0001424517249689	5.431473255157e-06	6493.455396652	496800.0	2.237036824226e-06	0.3659120320134	-5.234032869339e-07	0.001234332740627	-169.96875	2.909147705496	1.041471952916e-09	0.0	2.0	2149.0	0.0	2.8	0.0	-5.587935447693e-09	869.0	493206.0	0.0
2021-03-19 19:00:00	QZSS07	-1.303851604462e-08	0.0	0.0	105.0	-245.78125	0.0	-2.247973638954	-8.212402462959e-06	0.0001395380822942	4.714354872704e-06	6493.465063095	500400.0	2.289190888405e-06	0.365616548894	1.141801476479e-06	0.001232224675675	-147.53125	2.89033622478	9.832552422418e-10	0.0	2.0	2149.0	0.0	2.8	0.0	-5.587935447693e-09	873.0	496806.0	0.0
2021-03-19 20:00:00	QZSS07	-1.257285475731e-08	0.0	0.0	109.0	-226.1875	0.0	-1.973990169208	-7.575377821922e-06	0.0001385356299579	4.656612873077e-06	6493.469655991	504000.0	1.030042767525e-06	0.3646325009558	2.481043338776e-06	0.001229670420709	-145.8125	2.87984756297	9.568255699113e-10	0.0	2.0	2149.0	0.0	2.8	0.0	-5.587935447693e-09	877.0	500406.0	0.0
2021-03-19 21:00:00	QZSS07	-1.257285475731e-08	0.0	0.0	113.0	-233.375	0.0	-1.716860153568	-7.797032594681e-06	0.0001387021038681	4.48152422905e-06	6493.467803955	507600.0	-8.605420589447e-07	0.362720667446	2.536922693253e-06	0.001227322437192	-140.28125	2.887139956511	9.693260906082e-10	0.0	2.0	2149.0	0.0	2.8	0.0	-5.587935447693e-09	881.0	504006.0	0.0
2021-03-19 22:00:00	QZSS07	-1.164153218269e-08	0.0	0.0	117.0	-251.09375	0.0	-1.477800678433	-8.352100849152e-06	0.0001387604279444	3.499910235405e-06	6493.459896088	511200.0	-2.183020114899e-06	0.360124261421	1.277774572372e-06	0.001225954608787	-109.21875	2.913188176975	1.01968533113e-09	0.0	2.0	2149.0	0.0	2.8	0.0	-5.587935447693e-09	885.0	507606.0	0.0
2021-03-19 23:00:00	QZSS07	-1.210719347e-08	0.0	0.0	121.0	-251.84375	0.0	-1.246883179198	-8.374452590942e-06	0.000137837138027	1.965090632439e-06	6493.449028015	514800.0	-2.216547727585e-06	0.3575325177159	-3.501772880554e-07	0.001225925350426	-60.6875	2.947375115421	1.087902458361e-09	0.0	2.0	2149.0	0.0	2.8	0.0	-5.587935447693e-09	889.0	511206.0	0.0
2021-03-20 00:00:00	QZSS07	-1.164153218269e-08	0.0	0.0	125.0	-230.4375	0.0	-1.012444856004	-7.700175046921e-06	0.0001360677415505	7.059425115585e-07	6493.438735962	518400.0	-1.313164830208e-06	0.3556557079278	-1.288950443268e-06	0.001226857229242	-20.5625	2.977327868628	1.153976639188e-09	0.0	2.0	2149.0	0.0	2.8	0.0	-5.587935447693e-09	893.0	514806.0	0.0
